timestamp,type,passagerId,busId,ligne,arret,montant,methodePaiement
1737532800440,ENTREE_SYSTEME,P0044,,,,,
1737532800450,ENTREE_SYSTEME,P0045,,,,,
1737532800460,ENTREE_SYSTEME,P0046,,,,,
1737532800470,ENTREE_SYSTEME,P0047,,,,,
1737532800480,ENTREE_SYSTEME,P0048,,,,,
1737532800490,ENTREE_SYSTEME,P0049,,,,,
1737532800500,ENTREE_SYSTEME,P0050,,,,,
1737532800510,ENTREE_SYSTEME,P0051,,,,,
1737532800520,ENTREE_SYSTEME,P0052,,,,,
1737532800530,ENTREE_SYSTEME,P0053,,,,,
1737532800540,ENTREE_SYSTEME,P0054,,,,,
1737532800550,ENTREE_SYSTEME,P0055,,,,,
1737532800560,ENTREE_SYSTEME,P0056,,,,,
1737532800570,ENTREE_SYSTEME,P0057,,,,,
1737532800580,ENTREE_SYSTEME,P0058,,,,,
1737532800590,ENTREE_SYSTEME,P0059,,,,,
1737532800600,ENTREE_SYSTEME,P0060,,,,,
1737532801010,PAIEMENT,P0001,,,,2.50,CARTE
1737532801020,PAIEMENT,P0002,,,,2.50,CARTE
1737532801030,PAIEMENT,P0003,,,,2.50,CARTE
1737532801040,PAIEMENT,P0004,,,,2.50,CARTE
1737532801050,PAIEMENT,P0005,,,,2.50,CARTE
1737532801060,PAIEMENT,P0006,,,,2.50,CARTE
1737532801070,PAIEMENT,P0007,,,,2.50,CARTE
1737532801080,PAIEMENT,P0008,,,,2.50,CARTE
1737532801090,PAIEMENT,P0009,,,,2.50,CARTE
1737532801100,PAIEMENT,P0010,,,,2.50,CARTE
1737532801110,PAIEMENT,P0011,,,,2.50,CARTE
1737532801120,PAIEMENT,P0012,,,,2.50,CARTE
1737532801130,PAIEMENT,P0013,,,,2.50,CARTE
1737532801140,PAIEMENT,P0014,,,,2.50,CARTE
1737532801150,PAIEMENT,P0015,,,,2.50,CARTE
1737532801160,PAIEMENT,P0016,,,,2.50,CARTE
1737532801170,PAIEMENT,P0017,,,,2.50,CARTE
1737532801180,PAIEMENT,P0018,,,,2.50,CARTE
1737532801190,PAIEMENT,P0019,,,,2.50,CARTE
1737532801200,PAIEMENT,P0020,,,,2.50,CARTE
1737532801210,PAIEMENT,P0021,,,,2.50,CARTE
1737532801220,PAIEMENT,P0022,,,,2.50,CARTE
1737532801230,PAIEMENT,P0023,,,,2.50,CARTE
1737532801240,PAIEMENT,P0024,,,,2.50,CARTE
1737532801250,PAIEMENT,P0025,,,,2.50,CARTE
1737532801260,PAIEMENT,P0026,,,,2.50,CARTE
1737532801270,PAIEMENT,P0027,,,,2.50,CARTE
1737532801280,PAIEMENT,P0028,,,,2.50,CARTE
1737532801290,PAIEMENT,P0029,,,,2.50,CARTE
1737532801300,PAIEMENT,P0030,,,,2.50,CARTE
1737532801310,PAIEMENT,P0031,,,,2.50,CARTE
1737532801320,PAIEMENT,P0032,,,,2.50,CARTE
1737532801330,PAIEMENT,P0033,,,,2.50,CARTE
1737532801340,PAIEMENT,P0034,,,,2.50,CARTE
1737532801350,PAIEMENT,P0035,,,,2.50,CARTE
1737532801360,PAIEMENT,P0036,,,,2.50,CARTE
1737532801370,PAIEMENT,P0037,,,,2.50,CARTE
1737532801380,PAIEMENT,P0038,,,,2.50,CARTE
1737532801390,PAIEMENT,P0039,,,,2.50,CARTE
1737532801400,PAIEMENT,P0040,,,,2.50,CARTE
1737532801410,PAIEMENT,P0041,,,,2.50,CARTE
1737532801420,PAIEMENT,P0042,,,,2.50,CARTE
1737532801430,PAIEMENT,P0043,,,,2.50,CARTE
1737532801440,PAIEMENT,P0044,,,,2.50,CARTE
1737532801450,PAIEMENT,P0045,,,,2.50,CARTE
1737532801460,PAIEMENT,P0046,,,,2.50,CARTE
1737532801470,PAIEMENT,P0047,,,,2.50,CARTE
1737532801480,PAIEMENT,P0048,,,,2.50,CARTE
1737532801490,PAIEMENT,P0049,,,,2.50,CARTE
1737532801500,PAIEMENT,P0050,,,,2.50,CARTE
1737532801510,PAIEMENT,P0051,,,,2.50,CARTE
1737532801520,PAIEMENT,P0052,,,,2.50,CARTE
1737532801530,PAIEMENT,P0053,,,,2.50,CARTE
1737532801540,PAIEMENT,P0054,,,,2.50,CARTE
1737532801550,PAIEMENT,P0055,,,,2.50,CARTE
1737532801560,PAIEMENT,P0056,,,,2.50,CARTE
1737532801570,PAIEMENT,P0057,,,,2.50,CARTE
1737532801580,PAIEMENT,P0058,,,,2.50,CARTE
1737532801590,PAIEMENT,P0059,,,,2.50,CARTE
1737532801600,PAIEMENT,P0060,,,,2.50,CARTE
1737532805010,PASSAGER_MONTE,P0001,B031,Ligne03,Rock-Forest,,
1737532805020,PASSAGER_MONTE,P0002,B031,Ligne03,Rock-Forest,,
1737532805030,PASSAGER_MONTE,P0003,B031,Ligne03,Rock-Forest,,
1737532805040,PASSAGER_MONTE,P0004,B031,Ligne03,Rock-Forest,,
1737532805050,PASSAGER_MONTE,P0005,B031,Ligne03,Rock-Forest,,
1737532805060,PASSAGER_MONTE,P0006,B031,Ligne03,Rock-Forest,,
1737532805070,PASSAGER_MONTE,P0007,B031,Ligne03,Rock-Forest,,
1737532805080,PASSAGER_MONTE,P0008,B031,Ligne03,Rock-Forest,,
1737532805090,PASSAGER_MONTE,P0009,B031,Ligne03,Rock-Forest,,
1737532805100,PASSAGER_MONTE,P0010,B031,Ligne03,Rock-Forest,,
1737532805110,PASSAGER_MONTE,P0011,B031,Ligne03,Rock-Forest,,
1737532805120,PASSAGER_MONTE,P0012,B031,Ligne03,Rock-Forest,,
1737532805130,PASSAGER_MONTE,P0013,B031,Ligne03,Rock-Forest,,
1737532805140,PASSAGER_MONTE,P0014,B031,Ligne03,Rock-Forest,,
1737532805150,PASSAGER_MONTE,P0015,B031,Ligne03,Rock-Forest,,
1737532805160,PASSAGER_MONTE,P0016,B031,Ligne03,Rock-Forest,,
1737532805170,PASSAGER_MONTE,P0017,B031,Ligne03,Rock-Forest,,
1737532805180,PASSAGER_MONTE,P0018,B031,Ligne03,Rock-Forest,,
1737532805190,PASSAGER_MONTE,P0019,B031,Ligne03,Rock-Forest,,
1737532805200,PASSAGER_MONTE,P0020,B031,Ligne03,Rock-Forest,,
1737532805210,PASSAGER_MONTE,P0021,B031,Ligne03,Rock-Forest,,
1737532805220,PASSAGER_MONTE,P0022,B031,Ligne03,Rock-Forest,,
1737532805230,PASSAGER_MONTE,P0023,B031,Ligne03,Rock-Forest,,
1737532805240,PASSAGER_MONTE,P0024,B031,Ligne03,Rock-Forest,,
1737532805250,PASSAGER_MONTE,P0025,B031,Ligne03,Rock-Forest,,
1737532805260,PASSAGER_MONTE,P0026,B031,Ligne03,Rock-Forest,,
1737532805270,PASSAGER_MONTE,P0027,B031,Ligne03,Rock-Forest,,
1737532805280,PASSAGER_MONTE,P0028,B031,Ligne03,Rock-Forest,,
1737532805290,PASSAGER_MONTE,P0029,B031,Ligne03,Rock-Forest,,
1737532805300,PASSAGER_MONTE,P0030,B031,Ligne03,Rock-Forest,,
1737532805310,PASSAGER_MONTE,P0031,B031,Ligne03,Rock-Forest,,
1737532805320,PASSAGER_MONTE,P0032,B031,Ligne03,Rock-Forest,,
1737532805330,PASSAGER_MONTE,P0033,B031,Ligne03,Rock-Forest,,
1737532805340,PASSAGER_MONTE,P0034,B031,Ligne03,Rock-Forest,,
1737532805350,PASSAGER_MONTE,P0035,B031,Ligne03,Rock-Forest,,
1737532805360,PASSAGER_MONTE,P0036,B031,Ligne03,Rock-Forest,,
1737532805370,PASSAGER_MONTE,P0037,B031,Ligne03,Rock-Forest,,
1737532805380,PASSAGER_MONTE,P0038,B031,Ligne03,Rock-Forest,,
1737532805390,PASSAGER_MONTE,P0039,B031,Ligne03,Rock-Forest,,
1737532805400,PASSAGER_MONTE,P0040,B031,Ligne03,Rock-Forest,,
1737532805410,PASSAGER_MONTE,P0041,B031,Ligne03,Rock-Forest,,
1737532805420,PASSAGER_MONTE,P0042,B031,Ligne03,Rock-Forest,,
1737532805430,PASSAGER_MONTE,P0043,B031,Ligne03,Rock-Forest,,
1737532805440,PASSAGER_MONTE,P0044,B031,Ligne03,Rock-Forest,,
1737532805450,PASSAGER_MONTE,P0045,B031,Ligne03,Rock-Forest,,
1737532805460,PASSAGER_MONTE,P0046,B031,Ligne03,Rock-Forest,,
1737532805470,PASSAGER_MONTE,P0047,B031,Ligne03,Rock-Forest,,
1737532805480,PASSAGER_MONTE,P0048,B031,Ligne03,Rock-Forest,,
1737532805490,PASSAGER_MONTE,P0049,B031,Ligne03,Rock-Forest,,
1737532805500,PASSAGER_MONTE,P0050,B031,Ligne03,Rock-Forest,,
1737532805510,PASSAGER_MONTE,P0051,B031,Ligne03,Rock-Forest,,
1737532805520,PASSAGER_MONTE,P0052,B031,Ligne03,Rock-Forest,,
1737532805530,PASSAGER_MONTE,P0053,B031,Ligne03,Rock-Forest,,
1737532805540,PASSAGER_MONTE,P0054,B031,Ligne03,Rock-Forest,,
1737532805550,PASSAGER_MONTE,P0055,B031,Ligne03,Rock-Forest,,
1737532805560,PASSAGER_MONTE,P0056,B031,Ligne03,Rock-Forest,,
1737532805570,PASSAGER_MONTE,P0057,B031,Ligne03,Rock-Forest,,
1737532805580,PASSAGER_MONTE,P0058,B031,Ligne03,Rock-Forest,,
1737532805590,PASSAGER_MONTE,P0059,B031,Ligne03,Rock-Forest,,
1737532805600,PASSAGER_MONTE,P0060,B031,Ligne03,Rock-Forest,,
1737532810010,PASSAGER_DESCEND,P0001,B031,Ligne03,Jacques-Cartier,,
1737532810020,PASSAGER_DESCEND,P0002,B031,Ligne03,Jacques-Cartier,,
1737532810030,PASSAGER_DESCEND,P0003,B031,Ligne03,Jacques-Cartier,,
1737532810040,PASSAGER_DESCEND,P0004,B031,Ligne03,Jacques-Cartier,,
1737532810050,PASSAGER_DESCEND,P0005,B031,Ligne03,Jacques-Cartier,,
1737532810060,PASSAGER_DESCEND,P0006,B031,Ligne03,Jacques-Cartier,,
1737532810070,PASSAGER_DESCEND,P0007,B031,Ligne03,Jacques-Cartier,,
1737532810080,PASSAGER_DESCEND,P0008,B031,Ligne03,Jacques-Cartier,,
1737532810090,PASSAGER_DESCEND,P0009,B031,Ligne03,Jacques-Cartier,,
1737532810100,PASSAGER_DESCEND,P0010,B031,Ligne03,Jacques-Cartier,,
1737532810110,PASSAGER_DESCEND,P0011,B031,Ligne03,Jacques-Cartier,,
1737532810120,PASSAGER_DESCEND,P0012,B031,Ligne03,Jacques-Cartier,,
1737532810130,PASSAGER_DESCEND,P0013,B031,Ligne03,Jacques-Cartier,,
1737532810140,PASSAGER_DESCEND,P0014,B031,Ligne03,Jacques-Cartier,,
1737532810150,PASSAGER_DESCEND,P0015,B031,Ligne03,Jacques-Cartier,,
1737532810160,PASSAGER_DESCEND,P0016,B031,Ligne03,Jacques-Cartier,,
1737532810170,PASSAGER_DESCEND,P0017,B031,Ligne03,Jacques-Cartier,,
1737532810180,PASSAGER_DESCEND,P0018,B031,Ligne03,Jacques-Cartier,,
1737532810190,PASSAGER_DESCEND,P0019,B031,Ligne03,Jacques-Cartier,,
1737532810200,PASSAGER_DESCEND,P0020,B031,Ligne03,Jacques-Cartier,,
1737532810210,PASSAGER_DESCEND,P0021,B031,Ligne03,Jacques-Cartier,,
1737532810220,PASSAGER_DESCEND,P0022,B031,Ligne03,Jacques-Cartier,,
1737532810230,PASSAGER_DESCEND,P0023,B031,Ligne03,Jacques-Cartier,,
1737532810240,PASSAGER_DESCEND,P0024,B031,Ligne03,Jacques-Cartier,,
1737532810250,PASSAGER_DESCEND,P0025,B031,Ligne03,Jacques-Cartier,,
1737532810260,PASSAGER_DESCEND,P0026,B031,Ligne03,Jacques-Cartier,,
1737532810270,PASSAGER_DESCEND,P0027,B031,Ligne03,Jacques-Cartier,,
1737532810280,PASSAGER_DESCEND,P0028,B031,Ligne03,Jacques-Cartier,,
1737532810290,PASSAGER_DESCEND,P0029,B031,Ligne03,Jacques-Cartier,,
1737532810300,PASSAGER_DESCEND,P0030,B031,Ligne03,Jacques-Cartier,,
