timestamp,type,passagerId,busId,ligne,arret,montant,methodePaiement
1737532805000,PASSAGER_MONTE,P0008,B023,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0009,B024,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0010,B025,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0011,B021,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0012,B022,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0013,B023,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0014,B024,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0015,B025,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0016,B021,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0017,B022,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0018,B023,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0019,B024,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0020,B025,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0021,B021,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0022,B022,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0023,B023,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0024,B024,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0025,B025,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0026,B021,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0027,B022,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0028,B023,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0029,B024,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0030,B025,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0031,B021,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0032,B022,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0033,B023,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0034,B024,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0035,B025,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0036,B021,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0037,B022,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0038,B023,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0039,B024,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0040,B025,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0041,B021,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0042,B022,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0043,B023,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0044,B024,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0045,B025,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0046,B021,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0047,B022,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0048,B023,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0049,B024,Ligne03,Rock-Forest,,
1737532805000,PASSAGER_MONTE,P0050,B025,Ligne03,Rock-Forest,,
1737532810000,PASSAGER_DESCEND,P0001,B021,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0002,B022,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0003,B023,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0004,B024,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0005,B025,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0006,B021,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0007,B022,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0008,B023,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0009,B024,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0010,B025,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0011,B021,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0012,B022,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0013,B023,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0014,B024,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0015,B025,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0016,B021,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0017,B022,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0018,B023,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0019,B024,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0020,B025,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0021,B021,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0022,B022,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0023,B023,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0024,B024,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0025,B025,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0026,B021,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0027,B022,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0028,B023,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0029,B024,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0030,B025,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0031,B021,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0032,B022,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0033,B023,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0034,B024,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0035,B025,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0036,B021,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0037,B022,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0038,B023,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0039,B024,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0040,B025,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0041,B021,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0042,B022,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0043,B023,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0044,B024,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0045,B025,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0046,B021,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0047,B022,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0048,B023,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0049,B024,Ligne03,Jacques-Cartier,,
1737532810000,PASSAGER_DESCEND,P0050,B025,Ligne03,Jacques-Cartier,,
