timestamp,type,passagerId,busId,ligne,arret,montant,methodePaiement
1737532800182,ENTREE_SYSTEME,P0182,,,,,
1737532800183,ENTREE_SYSTEME,P0183,,,,,
1737532800184,ENTREE_SYSTEME,P0184,,,,,
1737532800185,ENTREE_SYSTEME,P0185,,,,,
1737532800186,ENTREE_SYSTEME,P0186,,,,,
1737532800187,ENTREE_SYSTEME,P0187,,,,,
1737532800188,ENTREE_SYSTEME,P0188,,,,,
1737532800189,ENTREE_SYSTEME,P0189,,,,,
1737532800190,ENTREE_SYSTEME,P0190,,,,,
1737532800191,ENTREE_SYSTEME,P0191,,,,,
1737532800192,ENTREE_SYSTEME,P0192,,,,,
1737532800193,ENTREE_SYSTEME,P0193,,,,,
1737532800194,ENTREE_SYSTEME,P0194,,,,,
1737532800195,ENTREE_SYSTEME,P0195,,,,,
1737532800196,ENTREE_SYSTEME,P0196,,,,,
1737532800197,ENTREE_SYSTEME,P0197,,,,,
1737532800198,ENTREE_SYSTEME,P0198,,,,,
1737532800199,ENTREE_SYSTEME,P0199,,,,,
1737532800200,ENTREE_SYSTEME,P0200,,,,,
1737532801001,PAIEMENT,P0001,,,,2.50,CARTE
1737532801002,PAIEMENT,P0002,,,,2.50,CARTE
1737532801003,PAIEMENT,P0003,,,,2.50,CARTE
1737532801004,PAIEMENT,P0004,,,,2.50,CARTE
1737532801005,PAIEMENT,P0005,,,,2.50,CARTE
1737532801006,PAIEMENT,P0006,,,,2.50,CARTE
1737532801007,PAIEMENT,P0007,,,,2.50,CARTE
1737532801008,PAIEMENT,P0008,,,,2.50,CARTE
1737532801009,PAIEMENT,P0009,,,,2.50,CARTE
1737532801010,PAIEMENT,P0010,,,,2.50,CARTE
1737532801011,PAIEMENT,P0011,,,,2.50,CARTE
1737532801012,PAIEMENT,P0012,,,,2.50,CARTE
1737532801013,PAIEMENT,P0013,,,,2.50,CARTE
1737532801014,PAIEMENT,P0014,,,,2.50,CARTE
1737532801015,PAIEMENT,P0015,,,,2.50,CARTE
1737532801016,PAIEMENT,P0016,,,,2.50,CARTE
1737532801017,PAIEMENT,P0017,,,,2.50,CARTE
1737532801018,PAIEMENT,P0018,,,,2.50,CARTE
1737532801019,PAIEMENT,P0019,,,,2.50,CARTE
1737532801020,PAIEMENT,P0020,,,,2.50,CARTE
1737532801021,PAIEMENT,P0021,,,,2.50,CARTE
1737532801022,PAIEMENT,P0022,,,,2.50,CARTE
1737532801023,PAIEMENT,P0023,,,,2.50,CARTE
1737532801024,PAIEMENT,P0024,,,,2.50,CARTE
1737532801025,PAIEMENT,P0025,,,,2.50,CARTE
1737532801026,PAIEMENT,P0026,,,,2.50,CARTE
1737532801027,PAIEMENT,P0027,,,,2.50,CARTE
1737532801028,PAIEMENT,P0028,,,,2.50,CARTE
1737532801029,PAIEMENT,P0029,,,,2.50,CARTE
1737532801030,PAIEMENT,P0030,,,,2.50,CARTE
1737532801031,PAIEMENT,P0031,,,,2.50,CARTE
1737532801032,PAIEMENT,P0032,,,,2.50,CARTE
1737532801033,PAIEMENT,P0033,,,,2.50,CARTE
1737532801034,PAIEMENT,P0034,,,,2.50,CARTE
1737532801035,PAIEMENT,P0035,,,,2.50,CARTE
1737532801036,PAIEMENT,P0036,,,,2.50,CARTE
1737532801037,PAIEMENT,P0037,,,,2.50,CARTE
1737532801038,PAIEMENT,P0038,,,,2.50,CARTE
1737532801039,PAIEMENT,P0039,,,,2.50,CARTE
1737532801040,PAIEMENT,P0040,,,,2.50,CARTE
1737532801041,PAIEMENT,P0041,,,,2.50,CARTE
1737532801042,PAIEMENT,P0042,,,,2.50,CARTE
1737532801043,PAIEMENT,P0043,,,,2.50,CARTE
1737532801044,PAIEMENT,P0044,,,,2.50,CARTE
1737532801045,PAIEMENT,P0045,,,,2.50,CARTE
1737532801046,PAIEMENT,P0046,,,,2.50,CARTE
1737532801047,PAIEMENT,P0047,,,,2.50,CARTE
1737532801048,PAIEMENT,P0048,,,,2.50,CARTE
1737532801049,PAIEMENT,P0049,,,,2.50,CARTE
1737532801050,PAIEMENT,P0050,,,,2.50,CARTE
1737532801051,PAIEMENT,P0051,,,,2.50,CARTE
1737532801052,PAIEMENT,P0052,,,,2.50,CARTE
1737532801053,PAIEMENT,P0053,,,,2.50,CARTE
1737532801054,PAIEMENT,P0054,,,,2.50,CARTE
1737532801055,PAIEMENT,P0055,,,,2.50,CARTE
1737532801056,PAIEMENT,P0056,,,,2.50,CARTE
1737532801057,PAIEMENT,P0057,,,,2.50,CARTE
1737532801058,PAIEMENT,P0058,,,,2.50,CARTE
1737532801059,PAIEMENT,P0059,,,,2.50,CARTE
1737532801060,PAIEMENT,P0060,,,,2.50,CARTE
1737532801061,PAIEMENT,P0061,,,,2.50,CARTE
1737532801062,PAIEMENT,P0062,,,,2.50,CARTE
1737532801063,PAIEMENT,P0063,,,,2.50,CARTE
1737532801064,PAIEMENT,P0064,,,,2.50,CARTE
1737532801065,PAIEMENT,P0065,,,,2.50,CARTE
1737532801066,PAIEMENT,P0066,,,,2.50,CARTE
1737532801067,PAIEMENT,P0067,,,,2.50,CARTE
1737532801068,PAIEMENT,P0068,,,,2.50,CARTE
1737532801069,PAIEMENT,P0069,,,,2.50,CARTE
1737532801070,PAIEMENT,P0070,,,,2.50,CARTE
1737532801071,PAIEMENT,P0071,,,,2.50,CARTE
1737532801072,PAIEMENT,P0072,,,,2.50,CARTE
1737532801073,PAIEMENT,P0073,,,,2.50,CARTE
1737532801074,PAIEMENT,P0074,,,,2.50,CARTE
1737532801075,PAIEMENT,P0075,,,,2.50,CARTE
1737532801076,PAIEMENT,P0076,,,,2.50,CARTE
1737532801077,PAIEMENT,P0077,,,,2.50,CARTE
1737532801078,PAIEMENT,P0078,,,,2.50,CARTE
1737532801079,PAIEMENT,P0079,,,,2.50,CARTE
1737532801080,PAIEMENT,P0080,,,,2.50,CARTE
1737532801081,PAIEMENT,P0081,,,,2.50,CARTE
1737532801082,PAIEMENT,P0082,,,,2.50,CARTE
1737532801083,PAIEMENT,P0083,,,,2.50,CARTE
1737532801084,PAIEMENT,P0084,,,,2.50,CARTE
1737532801085,PAIEMENT,P0085,,,,2.50,CARTE
1737532801086,PAIEMENT,P0086,,,,2.50,CARTE
1737532801087,PAIEMENT,P0087,,,,2.50,CARTE
1737532801088,PAIEMENT,P0088,,,,2.50,CARTE
1737532801089,PAIEMENT,P0089,,,,2.50,CARTE
1737532801090,PAIEMENT,P0090,,,,2.50,CARTE
1737532801091,PAIEMENT,P0091,,,,2.50,CARTE
1737532801092,PAIEMENT,P0092,,,,2.50,CARTE
1737532801093,PAIEMENT,P0093,,,,2.50,CARTE
1737532801094,PAIEMENT,P0094,,,,2.50,CARTE
1737532801095,PAIEMENT,P0095,,,,2.50,CARTE
1737532801096,PAIEMENT,P0096,,,,2.50,CARTE
1737532801097,PAIEMENT,P0097,,,,2.50,CARTE
1737532801098,PAIEMENT,P0098,,,,2.50,CARTE
1737532801099,PAIEMENT,P0099,,,,2.50,CARTE
1737532801100,PAIEMENT,P0100,,,,2.50,CARTE
1737532801101,PAIEMENT,P0101,,,,2.50,CARTE
1737532801102,PAIEMENT,P0102,,,,2.50,CARTE
1737532801103,PAIEMENT,P0103,,,,2.50,CARTE
1737532801104,PAIEMENT,P0104,,,,2.50,CARTE
1737532801105,PAIEMENT,P0105,,,,2.50,CARTE
1737532801106,PAIEMENT,P0106,,,,2.50,CARTE
1737532801107,PAIEMENT,P0107,,,,2.50,CARTE
1737532801108,PAIEMENT,P0108,,,,2.50,CARTE
1737532801109,PAIEMENT,P0109,,,,2.50,CARTE
1737532801110,PAIEMENT,P0110,,,,2.50,CARTE
1737532801111,PAIEMENT,P0111,,,,2.50,CARTE
1737532801112,PAIEMENT,P0112,,,,2.50,CARTE
1737532801113,PAIEMENT,P0113,,,,2.50,CARTE
1737532801114,PAIEMENT,P0114,,,,2.50,CARTE
1737532801115,PAIEMENT,P0115,,,,2.50,CARTE
1737532801116,PAIEMENT,P0116,,,,2.50,CARTE
1737532801117,PAIEMENT,P0117,,,,2.50,CARTE
1737532801118,PAIEMENT,P0118,,,,2.50,CARTE
1737532801119,PAIEMENT,P0119,,,,2.50,CARTE
1737532801120,PAIEMENT,P0120,,,,2.50,CARTE
1737532801121,PAIEMENT,P0121,,,,2.50,CARTE
1737532801122,PAIEMENT,P0122,,,,2.50,CARTE
1737532801123,PAIEMENT,P0123,,,,2.50,CARTE
1737532801124,PAIEMENT,P0124,,,,2.50,CARTE
1737532801125,PAIEMENT,P0125,,,,2.50,CARTE
1737532801126,PAIEMENT,P0126,,,,2.50,CARTE
1737532801127,PAIEMENT,P0127,,,,2.50,CARTE
1737532801128,PAIEMENT,P0128,,,,2.50,CARTE
1737532801129,PAIEMENT,P0129,,,,2.50,CARTE
1737532801130,PAIEMENT,P0130,,,,2.50,CARTE
1737532801131,PAIEMENT,P0131,,,,2.50,CARTE
1737532801132,PAIEMENT,P0132,,,,2.50,CARTE
1737532801133,PAIEMENT,P0133,,,,2.50,CARTE
1737532801134,PAIEMENT,P0134,,,,2.50,CARTE
1737532801135,PAIEMENT,P0135,,,,2.50,CARTE
1737532801136,PAIEMENT,P0136,,,,2.50,CARTE
1737532801137,PAIEMENT,P0137,,,,2.50,CARTE
1737532801138,PAIEMENT,P0138,,,,2.50,CARTE
1737532801139,PAIEMENT,P0139,,,,2.50,CARTE
1737532801140,PAIEMENT,P0140,,,,2.50,CARTE
1737532801141,PAIEMENT,P0141,,,,2.50,CARTE
1737532801142,PAIEMENT,P0142,,,,2.50,CARTE
1737532801143,PAIEMENT,P0143,,,,2.50,CARTE
1737532801144,PAIEMENT,P0144,,,,2.50,CARTE
1737532801145,PAIEMENT,P0145,,,,2.50,CARTE
1737532801146,PAIEMENT,P0146,,,,2.50,CARTE
1737532801147,PAIEMENT,P0147,,,,2.50,CARTE
1737532801148,PAIEMENT,P0148,,,,2.50,CARTE
1737532801149,PAIEMENT,P0149,,,,2.50,CARTE
1737532801150,PAIEMENT,P0150,,,,2.50,CARTE
1737532801151,PAIEMENT,P0151,,,,2.50,CARTE
1737532801152,PAIEMENT,P0152,,,,2.50,CARTE
1737532801153,PAIEMENT,P0153,,,,2.50,CARTE
1737532801154,PAIEMENT,P0154,,,,2.50,CARTE
1737532801155,PAIEMENT,P0155,,,,2.50,CARTE
1737532801156,PAIEMENT,P0156,,,,2.50,CARTE
1737532801157,PAIEMENT,P0157,,,,2.50,CARTE
1737532801158,PAIEMENT,P0158,,,,2.50,CARTE
1737532801159,PAIEMENT,P0159,,,,2.50,CARTE
1737532801160,PAIEMENT,P0160,,,,2.50,CARTE
1737532801161,PAIEMENT,P0161,,,,2.50,CARTE
1737532801162,PAIEMENT,P0162,,,,2.50,CARTE
1737532801163,PAIEMENT,P0163,,,,2.50,CARTE
1737532801164,PAIEMENT,P0164,,,,2.50,CARTE
1737532801165,PAIEMENT,P0165,,,,2.50,CARTE
1737532801166,PAIEMENT,P0166,,,,2.50,CARTE
1737532801167,PAIEMENT,P0167,,,,2.50,CARTE
1737532801168,PAIEMENT,P0168,,,,2.50,CARTE
1737532801169,PAIEMENT,P0169,,,,2.50,CARTE
1737532801170,PAIEMENT,P0170,,,,2.50,CARTE
1737532801171,PAIEMENT,P0171,,,,2.50,CARTE
1737532801172,PAIEMENT,P0172,,,,2.50,CARTE
1737532801173,PAIEMENT,P0173,,,,2.50,CARTE
1737532801174,PAIEMENT,P0174,,,,2.50,CARTE
1737532801175,PAIEMENT,P0175,,,,2.50,CARTE
1737532801176,PAIEMENT,P0176,,,,2.50,CARTE
1737532801177,PAIEMENT,P0177,,,,2.50,CARTE
1737532801178,PAIEMENT,P0178,,,,2.50,CARTE
1737532801179,PAIEMENT,P0179,,,,2.50,CARTE
1737532801180,PAIEMENT,P0180,,,,2.50,CARTE
1737532801181,PAIEMENT,P0181,,,,2.50,CARTE
1737532801182,PAIEMENT,P0182,,,,2.50,CARTE
1737532801183,PAIEMENT,P0183,,,,2.50,CARTE
1737532801184,PAIEMENT,P0184,,,,2.50,CARTE
1737532801185,PAIEMENT,P0185,,,,2.50,CARTE
1737532801186,PAIEMENT,P0186,,,,2.50,CARTE
1737532801187,PAIEMENT,P0187,,,,2.50,CARTE
1737532801188,PAIEMENT,P0188,,,,2.50,CARTE
1737532801189,PAIEMENT,P0189,,,,2.50,CARTE
1737532801190,PAIEMENT,P0190,,,,2.50,CARTE
1737532801191,PAIEMENT,P0191,,,,2.50,CARTE
1737532801192,PAIEMENT,P0192,,,,2.50,CARTE
1737532801193,PAIEMENT,P0193,,,,2.50,CARTE
1737532801194,PAIEMENT,P0194,,,,2.50,CARTE
1737532801195,PAIEMENT,P0195,,,,2.50,CARTE
1737532801196,PAIEMENT,P0196,,,,2.50,CARTE
1737532801197,PAIEMENT,P0197,,,,2.50,CARTE
1737532801198,PAIEMENT,P0198,,,,2.50,CARTE
1737532801199,PAIEMENT,P0199,,,,2.50,CARTE
1737532801200,PAIEMENT,P0200,,,,2.50,CARTE
1737532805001,PASSAGER_MONTE,P0001,B061,Ligne06,Universite,,
1737532805002,PASSAGER_MONTE,P0002,B062,Ligne06,Universite,,
1737532805003,PASSAGER_MONTE,P0003,B063,Ligne06,Universite,,
1737532805004,PASSAGER_MONTE,P0004,B064,Ligne06,Universite,,
1737532805005,PASSAGER_MONTE,P0005,B065,Ligne06,Universite,,
1737532805006,PASSAGER_MONTE,P0006,B066,Ligne06,Universite,,
1737532805007,PASSAGER_MONTE,P0007,B067,Ligne06,Universite,,
1737532805008,PASSAGER_MONTE,P0008,B068,Ligne06,Universite,,
1737532805009,PASSAGER_MONTE,P0009,B069,Ligne06,Universite,,
1737532805010,PASSAGER_MONTE,P0010,B0610,Ligne06,Universite,,
1737532805011,PASSAGER_MONTE,P0011,B061,Ligne06,Universite,,
1737532805012,PASSAGER_MONTE,P0012,B062,Ligne06,Universite,,
1737532805013,PASSAGER_MONTE,P0013,B063,Ligne06,Universite,,
1737532805014,PASSAGER_MONTE,P0014,B064,Ligne06,Universite,,
1737532805015,PASSAGER_MONTE,P0015,B065,Ligne06,Universite,,
1737532805016,PASSAGER_MONTE,P0016,B066,Ligne06,Universite,,
1737532805017,PASSAGER_MONTE,P0017,B067,Ligne06,Universite,,
1737532805018,PASSAGER_MONTE,P0018,B068,Ligne06,Universite,,
1737532805019,PASSAGER_MONTE,P0019,B069,Ligne06,Universite,,
1737532805020,PASSAGER_MONTE,P0020,B0610,Ligne06,Universite,,
1737532805021,PASSAGER_MONTE,P0021,B061,Ligne06,Universite,,
1737532805022,PASSAGER_MONTE,P0022,B062,Ligne06,Universite,,
1737532805023,PASSAGER_MONTE,P0023,B063,Ligne06,Universite,,
1737532805024,PASSAGER_MONTE,P0024,B064,Ligne06,Universite,,
1737532805025,PASSAGER_MONTE,P0025,B065,Ligne06,Universite,,
1737532805026,PASSAGER_MONTE,P0026,B066,Ligne06,Universite,,
1737532805027,PASSAGER_MONTE,P0027,B067,Ligne06,Universite,,
1737532805028,PASSAGER_MONTE,P0028,B068,Ligne06,Universite,,
1737532805029,PASSAGER_MONTE,P0029,B069,Ligne06,Universite,,
1737532805030,PASSAGER_MONTE,P0030,B0610,Ligne06,Universite,,
1737532805031,PASSAGER_MONTE,P0031,B061,Ligne06,Universite,,
1737532805032,PASSAGER_MONTE,P0032,B062,Ligne06,Universite,,
1737532805033,PASSAGER_MONTE,P0033,B063,Ligne06,Universite,,
1737532805034,PASSAGER_MONTE,P0034,B064,Ligne06,Universite,,
1737532805035,PASSAGER_MONTE,P0035,B065,Ligne06,Universite,,
1737532805036,PASSAGER_MONTE,P0036,B066,Ligne06,Universite,,
1737532805037,PASSAGER_MONTE,P0037,B067,Ligne06,Universite,,
1737532805038,PASSAGER_MONTE,P0038,B068,Ligne06,Universite,,
1737532805039,PASSAGER_MONTE,P0039,B069,Ligne06,Universite,,
1737532805040,PASSAGER_MONTE,P0040,B0610,Ligne06,Universite,,
1737532805041,PASSAGER_MONTE,P0041,B061,Ligne06,Universite,,
1737532805042,PASSAGER_MONTE,P0042,B062,Ligne06,Universite,,
1737532805043,PASSAGER_MONTE,P0043,B063,Ligne06,Universite,,
1737532805044,PASSAGER_MONTE,P0044,B064,Ligne06,Universite,,
1737532805045,PASSAGER_MONTE,P0045,B065,Ligne06,Universite,,
1737532805046,PASSAGER_MONTE,P0046,B066,Ligne06,Universite,,
1737532805047,PASSAGER_MONTE,P0047,B067,Ligne06,Universite,,
1737532805048,PASSAGER_MONTE,P0048,B068,Ligne06,Universite,,
1737532805049,PASSAGER_MONTE,P0049,B069,Ligne06,Universite,,
1737532805050,PASSAGER_MONTE,P0050,B0610,Ligne06,Universite,,
1737532805051,PASSAGER_MONTE,P0051,B061,Ligne06,Universite,,
1737532805052,PASSAGER_MONTE,P0052,B062,Ligne06,Universite,,
1737532805053,PASSAGER_MONTE,P0053,B063,Ligne06,Universite,,
1737532805054,PASSAGER_MONTE,P0054,B064,Ligne06,Universite,,
1737532805055,PASSAGER_MONTE,P0055,B065,Ligne06,Universite,,
1737532805056,PASSAGER_MONTE,P0056,B066,Ligne06,Universite,,
1737532805057,PASSAGER_MONTE,P0057,B067,Ligne06,Universite,,
1737532805058,PASSAGER_MONTE,P0058,B068,Ligne06,Universite,,
1737532805059,PASSAGER_MONTE,P0059,B069,Ligne06,Universite,,
1737532805060,PASSAGER_MONTE,P0060,B0610,Ligne06,Universite,,
1737532805061,PASSAGER_MONTE,P0061,B061,Ligne06,Universite,,
1737532805062,PASSAGER_MONTE,P0062,B062,Ligne06,Universite,,
